图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,Citizen Park-预测置信度,Group photo-预测置信度,airport-预测置信度,ancient temple-预测置信度,art gallery-预测置信度,backpacker-预测置信度,beach-预测置信度,botanical garden-预测置信度,bridge-预测置信度,cable car-预测置信度,camping-预测置信度,canyon-预测置信度,castle-预测置信度,cave-预测置信度,church-预测置信度,city walk-预测置信度,cliff-预测置信度,concert hall-预测置信度,couple-预测置信度,desert-预测置信度,dining-预测置信度,entertainment district-预测置信度,exhibition hall-预测置信度,family with kids-预测置信度,forest-预测置信度,fountain-预测置信度,glacier-预测置信度,harbor-预测置信度,hiking-预测置信度,island-预测置信度,lake-预测置信度,library-预测置信度,monument-预测置信度,mountain-预测置信度,museum-预测置信度,nightclub-预测置信度,ocean-预测置信度,opera house-预测置信度,picnic-预测置信度,railway-预测置信度,reef-预测置信度,river-预测置信度,selfie-预测置信度,senior traveler-预测置信度,shopping mall-预测置信度,skiing-预测置信度,solo traveler-预测置信度,souvenir shop-预测置信度,sunbathing-预测置信度,temple-预测置信度,theater-预测置信度,tour group-预测置信度,train-预测置信度,valley-预测置信度,volcano-预测置信度,waterfall-预测置信度,zoo-预测置信度
<DATA_ROOT>/tourism_pic/test/Citizen Park/2a57305f4be04fc21514a83793be4e78.jpg,0,Citizen Park,0,Citizen Park,51,tour group,1,Group photo,True,0.96011263,0.0038581348,3.399445e-05,0.00014022115,0.0001386855,1.0163332e-05,1.3395349e-05,0.00020190096,0.001893596,0.0001736342,8.991574e-06,0.0005686973,0.0002735688,0.00055170525,4.961361e-05,0.00013382727,0.0004301703,0.00037776187,9.3498245e-05,6.1036926e-06,4.4966277e-05,0.0038515762,0.0016950242,0.0004157949,8.947671e-05,0.0002863268,2.6737645e-05,0.0017339997,2.7930034e-06,5.414939e-05,5.491836e-05,0.00020454582,0.0031747352,0.00083462533,0.00051889324,8.23773e-05,4.9928163e-05,0.00042657362,0.0010597786,0.00016476837,0.00016447698,0.0030231772,0.00018446917,7.500132e-05,7.147311e-05,1.4618543e-07,3.8104557e-05,0.0007697968,0.00020105322,0.00051406433,0.0005019272,0.004990475,0.00049912045,0.002505112,7.4140844e-06,0.00024391068,0.0023679365
<DATA_ROOT>/tourism_pic/test/Citizen Park/99e260de79b1afdbb1a7da8ff5381ca9.jpg,0,Citizen Park,0,Citizen Park,21,entertainment district,15,city walk,True,0.9612466,2.732447e-05,5.2345035e-06,9.910837e-07,1.3250893e-05,2.9696814e-06,1.2535282e-06,1.565566e-06,1.2804828e-05,7.4723025e-06,8.564191e-07,8.915866e-06,2.4959645e-06,3.3658507e-06,6.4411074e-07,0.015128661,8.5446925e-07,2.3112061e-05,3.7529378e-06,6.6791813e-07,9.475217e-06,0.021466387,0.0002872161,1.9027468e-06,1.8500065e-06,8.505591e-06,4.993193e-06,6.536322e-05,1.2114606e-07,2.1429364e-06,1.5483991e-07,4.1654016e-06,3.0892043e-05,7.8152025e-06,3.7446167e-05,1.2965359e-05,1.7180783e-07,3.890504e-05,7.546262e-05,9.808691e-07,5.500336e-07,1.5321368e-05,4.8343654e-06,4.7352464e-07,0.00025655545,4.290295e-08,7.4270724e-07,0.0007438006,3.022901e-06,6.2719705e-06,3.9128365e-05,6.988856e-05,8.715777e-06,3.7953097e-05,7.9701714e-08,2.0996852e-06,0.00026077754
<DATA_ROOT>/tourism_pic/test/Citizen Park/a604a0f4708296fd46b313202072d75e.jpg,0,Citizen Park,0,Citizen Park,53,valley,21,entertainment district,True,0.9357366,0.0015890544,0.00040098463,0.0012824573,0.00019860631,3.18845e-05,0.0003224126,0.00045403812,0.0006954734,0.00023213698,4.2782052e-05,0.00031300215,0.0015438407,0.0009246429,0.0009688456,0.0017319737,0.0010935741,0.00035972046,9.897154e-05,1.8087907e-05,3.127418e-05,0.006490756,0.00070040155,0.00020866192,0.00010910714,0.00030239488,2.4592773e-05,0.0032655443,0.00014642566,0.0017991103,0.00018539194,0.00036307878,0.003816592,0.0026456332,0.0013047517,0.00037202516,0.0003933313,0.001738139,0.0017400364,0.0001329351,0.00045780046,0.0021217833,0.001159468,5.752998e-05,0.00027750456,1.5211316e-06,0.0001581606,0.00043102985,0.00051237777,0.0034076902,0.00044638506,0.0036629182,0.00045270214,0.009008223,0.00032030776,0.00026793155,0.0034472607
<DATA_ROOT>/tourism_pic/test/Citizen Park/5446aa61c384077a453ed90c4a5198e4.jpg,0,Citizen Park,0,Citizen Park,53,valley,21,entertainment district,True,0.9759389,0.00014699825,2.2865177e-05,0.000271911,0.00010159807,7.3225146e-06,3.980522e-06,7.11761e-05,0.0005478681,5.1548264e-05,3.2693533e-05,0.00095334975,0.0005678516,0.00051012984,0.00010926056,0.00087139243,0.00013006976,0.0001736934,1.8692044e-05,1.3005457e-05,5.7255916e-06,0.0037803005,0.000229795,3.278764e-05,7.464749e-05,0.00021830751,2.9091043e-05,0.00093857123,3.279979e-06,0.00014396079,0.00011115413,1.9634357e-05,0.0011123893,0.0012523972,0.00057339255,0.0007024414,1.7940547e-05,0.000664859,0.00036505904,6.727433e-05,1.4463667e-05,0.0012736758,1.3016537e-05,2.3023063e-06,3.1305553e-05,9.6967874e-08,2.1341959e-05,0.00019878073,2.6913618e-05,0.0010865731,0.00017840558,0.00046094303,0.00019813496,0.0046762195,1.1762221e-05,0.00010943794,0.0008092888
<DATA_ROOT>/tourism_pic/test/Citizen Park/aae13dcd1cfc9fecca362881dd3abfbc.jpg,0,Citizen Park,49,temple,7,botanical garden,0,Citizen Park,True,0.14381726,0.0004833077,0.00069109973,0.102498874,0.0004423135,0.00018239795,0.00010326381,0.2198685,0.0021007766,0.0024699764,0.0002905622,4.228889e-06,0.00030109848,7.6079246e-05,0.00080124947,0.006033691,8.215853e-06,0.007940037,0.00052829366,6.3526377e-06,0.00012819281,0.025509266,0.0076433346,0.00014894982,0.0036744045,0.0070978003,2.699809e-06,0.0045716753,0.00020773784,0.0009226477,0.00015104619,7.5872886e-05,0.008319452,0.00070205523,0.0012068579,9.6864365e-05,6.6915422e-06,0.00021207178,0.006711121,0.00040948845,1.30168655e-05,9.590198e-05,4.22434e-05,0.00018345584,0.003963238,3.7764185e-06,0.0006536764,0.0021083674,0.0027385761,0.42593896,0.00023757167,0.0028519738,0.00020298598,0.0026347383,7.912507e-05,0.00023778791,0.0015687823
<DATA_ROOT>/tourism_pic/test/Citizen Park/e4ec5aa5e20a0dc4f40907f929b58aca.jpg,0,Citizen Park,0,Citizen Park,53,valley,33,mountain,True,0.9554656,0.00013955207,9.962253e-05,0.00058246485,0.00016761266,5.9959007e-06,1.19773595e-05,8.1060614e-05,0.0003909656,8.482491e-05,1.255019e-05,0.0003913013,0.0018241795,0.00072769995,0.00038492703,3.784805e-05,0.00014246756,0.00030265236,1.5019937e-05,3.003078e-05,1.8676703e-05,0.00115934,0.0006731909,1.7004098e-05,0.00021974582,0.0001711446,0.00034652435,0.0026368483,1.2680145e-05,0.00063755276,0.00037779444,0.00023954012,0.00037915737,0.007870868,0.0015058736,0.00014510412,0.00014817363,0.0014648807,0.0021116303,2.7020833e-05,7.9199235e-05,0.0012597196,0.00034408813,6.2242884e-06,2.580041e-05,2.1968863e-06,7.411667e-05,4.1478655e-05,0.00088894257,0.0009618914,0.0002867166,0.0001440326,0.00020978514,0.012325708,2.7434651e-05,9.382225e-05,0.002167701
<DATA_ROOT>/tourism_pic/test/Group photo/be9a8b09d05c853afeee06d40a8ab5e8.jpg,1,Group photo,1,Group photo,51,tour group,38,picnic,True,0.0071367035,0.8477317,1.8832325e-05,0.0001032943,8.875343e-05,0.0014477427,9.396387e-06,0.0018165689,0.00061948446,1.6846818e-05,0.0009652363,0.00010650605,4.7469242e-05,7.87647e-05,9.302619e-05,0.00034180464,0.00012143517,6.2010426e-05,0.0027063184,2.491726e-06,7.918126e-05,0.0012676689,8.8707566e-05,0.0066792057,0.0010595346,0.00033054993,1.57133e-05,5.781903e-05,0.0022132779,4.943817e-05,0.00031900924,4.1625397e-05,0.00012606349,0.0008518701,0.00014150252,3.6135883e-05,1.9217627e-05,2.5301988e-05,0.010215448,8.109066e-06,3.4418576e-05,0.0014241344,0.0017283674,0.00022860045,6.297656e-05,2.6513751e-05,0.001250217,2.2769324e-05,0.00032193403,0.0005169268,0.0020106856,0.098511435,0.00023308783,0.004149571,2.5334897e-05,0.00017964165,0.0021335327
<DATA_ROOT>/tourism_pic/test/Group photo/eedefc5c730746b238af04e8ac551106.jpg,1,Group photo,1,Group photo,51,tour group,23,family with kids,True,0.0015302456,0.63968486,8.65075e-05,1.8557756e-06,4.074095e-05,0.0003447855,9.4959265e-05,5.4452385e-06,5.007964e-05,8.5911273e-07,0.00014454973,2.1064359e-06,2.555944e-06,6.296941e-05,0.00035764053,0.00021194451,3.2727126e-05,1.4071989e-05,0.0005562314,3.3409422e-05,0.0001889422,4.989187e-05,8.305302e-06,0.014882267,1.35145865e-05,7.4623817e-06,1.877632e-05,9.6837475e-06,1.7003646e-05,1.4536764e-05,8.867876e-06,7.8454104e-05,7.4789104e-06,4.0382598e-05,5.6344517e-05,7.0387876e-05,6.861873e-05,9.1034535e-06,0.0050222506,3.1965847e-06,1.4776743e-05,0.00022828302,0.0012915587,0.0001037325,0.00018552889,3.5631242e-06,0.00025357705,1.30937415e-05,0.000112985545,3.9232814e-06,5.8155874e-05,0.33342937,2.0729452e-05,6.710762e-06,1.0390304e-05,1.0568698e-06,0.00042847174
<DATA_ROOT>/tourism_pic/test/Group photo/ddec78c0b475b0950f9c8fe0b4660453.jpg,1,Group photo,1,Group photo,35,nightclub,51,tour group,True,0.00014208014,0.87486994,0.00043756005,1.09944685e-05,0.00033607494,1.5877258e-05,6.269226e-05,8.614782e-06,0.00014615306,9.179545e-05,3.4006644e-05,4.9297243e-05,0.00018479812,5.585108e-05,0.00036144126,0.0051326426,0.0006306203,0.0013378398,0.0016342669,9.912911e-05,0.0002480279,0.0065725804,0.00058303046,0.0012483746,2.0576857e-05,4.5253226e-05,1.9158224e-05,8.326009e-05,6.5316485e-06,0.00062214147,6.0091144e-05,0.00035295132,0.00012434003,0.00014022893,0.0026538158,0.04756982,0.00025349742,0.0004983795,0.0001987706,4.5403795e-05,0.00018995642,0.0033767375,0.0019215645,1.181019e-05,0.002074962,0.00011356736,2.0306994e-05,0.00035516566,0.0011119677,6.0184055e-05,0.002723847,0.039437816,0.00018974567,9.470628e-05,4.9759733e-06,6.0968676e-05,0.0012637576
<DATA_ROOT>/tourism_pic/test/Group photo/daf6526a69b111e26743c222b728ac3d.jpg,1,Group photo,1,Group photo,42,selfie,51,tour group,True,0.00021796637,0.5987581,6.0994435e-06,1.0338538e-06,1.6289772e-05,0.00022086657,4.2880456e-06,1.1996214e-05,2.6254214e-05,5.480118e-06,2.5066143e-05,2.3799587e-06,1.3073897e-06,4.5814268e-06,9.4906545e-06,0.0008430327,2.2337417e-06,2.2440377e-06,0.002904445,5.303108e-07,2.3557324e-05,0.00018477092,4.8335082e-06,0.0022069064,4.16835e-06,1.0896012e-05,2.3924213e-07,2.733225e-06,8.491101e-06,1.5648287e-06,1.4655747e-06,2.3409715e-05,2.7055807e-05,6.539378e-07,2.1695463e-05,3.2529573e-05,1.0680449e-06,1.0768428e-06,0.0010369202,1.7578976e-05,2.3211826e-06,2.4151046e-05,0.36303908,0.00024478402,0.00019961475,1.2600137e-06,0.00068580185,3.9411385e-05,0.00024805948,1.4566874e-06,3.6940615e-05,0.028710907,1.6169388e-05,6.7722654e-06,1.950815e-07,2.2128106e-06,6.546566e-05
<DATA_ROOT>/tourism_pic/test/Group photo/8a625728c74137a14c304bbc7c36d3a2.jpg,1,Group photo,1,Group photo,48,sunbathing,23,family with kids,True,0.00027799266,0.8651969,3.0896927e-06,1.1187345e-05,6.399285e-05,0.002453231,4.005968e-05,0.0002248627,0.00010611971,7.406135e-06,0.004271633,1.1656431e-05,6.66581e-06,8.0321675e-05,4.1781277e-05,8.584015e-05,0.00015365219,8.963954e-06,0.0042425967,4.404731e-06,6.539205e-05,0.00028094946,2.563202e-06,0.018968504,0.00021470303,1.4499125e-05,4.7043384e-05,2.0655105e-05,0.0004626546,0.00018545485,0.00014170528,5.8898127e-05,3.8310794e-05,0.00017502507,3.9741946e-05,2.94436e-05,7.2179944e-05,5.5687547e-06,0.011813089,5.7445595e-05,4.3357082e-05,0.0017976897,0.005164025,0.0009529829,2.6712618e-05,1.9812549e-05,0.0014111898,6.7824694e-05,0.06455152,1.6255959e-05,0.0028921126,0.009802776,0.0002581813,0.0002585726,0.00015413329,3.2710104e-05,0.0025639466
<DATA_ROOT>/tourism_pic/test/Group photo/0489534db3c2e2ec93287eae3b062c4d.jpg,1,Group photo,1,Group photo,51,tour group,42,selfie,True,0.0025862786,0.82176965,0.00011677071,9.338027e-06,0.0001552716,0.0021652735,9.8610646e-05,5.2362277e-05,0.0003387009,0.00024948004,0.00016069254,2.8452618e-05,6.8987456e-06,4.145153e-05,4.242048e-05,0.012170926,1.48488725e-05,3.42377e-05,0.0072354767,0.00017527587,0.0011378459,0.0031033626,0.00015102103,0.0074501056,9.468671e-05,6.336809e-05,3.483467e-06,7.216071e-05,0.00019703263,2.740296e-05,1.8176153e-05,0.0027139091,0.00037030323,1.6497026e-05,0.0004053518,0.00013159082,6.922673e-05,1.4764235e-05,0.0044245864,0.0002821533,4.493916e-05,9.3832015e-05,0.043543383,0.0014473879,0.0021787581,1.6392747e-05,0.004958866,0.0006623554,0.005173556,5.0961073e-05,0.00036905237,0.0705077,0.0001458262,0.00067437644,5.535014e-06,8.057033e-06,0.001919662
<DATA_ROOT>/tourism_pic/test/Group photo/7090483a18e3e86501ee0f8aae734e0f.jpg,1,Group photo,1,Group photo,51,tour group,4,art gallery,True,0.0015624821,0.94084364,8.8181325e-05,3.1140723e-06,0.008343245,4.656247e-05,1.11719555e-05,7.0050464e-06,2.322266e-05,2.7971406e-05,3.794612e-06,1.7110713e-05,6.626886e-05,1.5465586e-05,4.035268e-05,5.3578224e-06,5.5092125e-05,0.00034332144,0.000978058,1.2588357e-05,0.0005613505,0.0010005399,0.0006220212,0.0025953564,2.865027e-05,8.549513e-06,1.4695394e-06,2.480561e-06,3.601481e-07,6.378882e-05,2.6613575e-06,0.00040070954,2.3088023e-05,9.360763e-06,0.0010431807,0.0001233622,3.5617195e-05,7.098013e-05,0.0001458038,1.1201592e-05,2.5875639e-05,0.00029381528,0.000786211,0.0003644155,0.0071643,6.979443e-07,0.0008358085,9.934596e-05,0.00016413782,1.689839e-05,0.0002054027,0.03023558,8.580708e-06,9.891789e-05,9.215923e-07,3.2547658e-05,0.00042204378
<DATA_ROOT>/tourism_pic/test/Group photo/84789c6190a882c4a453f21d09f0fd75.jpg,1,Group photo,1,Group photo,51,tour group,42,selfie,True,5.1553416e-05,0.952903,3.4461435e-05,7.661781e-06,8.941784e-06,1.8329107e-05,1.2333842e-06,5.4476084e-05,4.172897e-05,2.1993837e-05,2.209934e-05,1.3361415e-05,1.3528292e-05,3.3009354e-05,2.8843844e-05,1.6063113e-05,2.0638787e-05,4.061808e-05,6.0197285e-06,1.320694e-06,9.42506e-06,4.5128872e-06,7.0475384e-05,4.3065334e-05,1.3639753e-05,9.626575e-06,1.4056589e-05,3.7582995e-05,2.5237123e-06,2.9845392e-05,3.9982635e-05,0.00024042028,1.7662063e-05,6.641341e-05,0.00010263147,4.1273577e-07,8.510529e-06,5.1684683e-06,1.5825499e-05,8.1305525e-06,1.9409827e-05,3.1916326e-05,0.00039415972,4.5592524e-06,5.951861e-06,6.66368e-07,2.3763084e-06,3.1702052e-06,3.0552948e-07,3.415916e-05,2.6566975e-05,0.045146655,7.340339e-05,6.603574e-05,1.4418946e-05,5.2298215e-06,9.227452e-05
<DATA_ROOT>/tourism_pic/test/Group photo/b73bf2c15e9344f4cfb5174e424cdf9f.jpg,1,Group photo,1,Group photo,0,Citizen Park,51,tour group,True,0.10234184,0.7883535,0.00011541117,0.00062691164,0.00024127316,1.9516203e-05,1.0199195e-05,0.0009839726,0.00020870776,0.00031049535,1.16787905e-05,5.8331584e-06,0.0003698331,2.1885895e-05,4.360715e-05,2.8223016e-05,4.5604207e-05,3.5004192e-05,0.00026677232,2.1697834e-07,0.00022896369,0.0001843815,5.3549695e-05,0.0019711053,0.0005014284,0.0001097114,1.12109e-05,2.540941e-06,3.220556e-06,0.0002735908,1.2680749e-05,0.00014766972,6.267798e-05,4.653197e-05,0.0003335198,3.0080915e-05,2.2443792e-06,0.00024526627,0.0036524585,0.0010366569,8.2854334e-05,0.0011457993,0.006700035,0.00033970174,0.0004592046,2.2116865e-07,0.000107632295,3.7760565e-06,1.2971764e-05,0.0006861588,0.000116329866,0.08668295,4.475047e-05,0.00012190336,6.5964366e-07,0.00038981036,0.00015524168
<DATA_ROOT>/tourism_pic/test/Group photo/c2514705e7e68c4e9fd477180f69669d.jpg,1,Group photo,1,Group photo,51,tour group,21,entertainment district,True,0.00969264,0.6322473,0.00089015905,9.846037e-05,0.00069091475,0.00073799735,0.000145238,2.4366213e-05,0.002963902,0.00050368434,3.5291352e-05,0.0004131759,0.0006918775,7.611955e-05,0.00018358575,0.005776491,0.001972939,0.0012542318,0.0020360404,5.3842094e-05,0.00011137971,0.11474177,0.00019463684,0.007696551,2.4439521e-05,0.00078295986,8.562547e-05,0.0005908152,4.1913674e-05,0.0005028224,0.00015743093,0.00013462995,0.0012751474,0.00017508389,0.0007831211,0.00023064813,0.0003213622,0.001789767,0.0004948107,0.001551892,9.1943526e-05,0.004344112,0.0012404497,0.00016068501,0.019386549,5.8256255e-06,2.4327948e-05,0.0028475255,0.015034032,0.00042794616,0.0013005058,0.15842354,0.0015685629,0.0017254257,5.6472786e-06,0.00041420883,0.0008237432
<DATA_ROOT>/tourism_pic/test/Group photo/522c4e28e81939bb043b74815bc74895.jpg,1,Group photo,51,tour group,1,Group photo,42,selfie,True,7.4590534e-05,0.411782,3.4732904e-05,1.9547137e-05,2.063357e-05,0.00016491128,7.066118e-07,7.492797e-07,2.2238917e-05,2.1232852e-05,2.974781e-05,3.2545166e-05,0.00011784892,0.00054020784,0.0001514082,0.00020317697,1.3675792e-05,0.00026857905,0.00045872913,6.5298076e-07,0.00012848548,0.0016792996,0.00013214423,0.0011889045,4.3498044e-06,6.9856305e-06,2.1155662e-05,8.9157125e-05,5.1114544e-06,0.00010905876,1.5234654e-05,3.962078e-05,1.8856636e-05,9.712587e-05,7.250469e-05,0.00019134604,1.2336822e-05,9.177978e-05,1.09367e-05,1.5753137e-06,1.5652435e-05,5.7826514e-05,0.0031039834,0.0014602231,2.125532e-05,7.395037e-05,3.2296637e-05,0.00010377066,3.728204e-08,0.00014106902,0.0005763473,0.57592183,7.613921e-05,0.00025087714,6.6064677e-06,1.0892717e-06,0.00028302963
<DATA_ROOT>/tourism_pic/test/Group photo/09aaae64644148a7be36061312651c03.jpg,1,Group photo,1,Group photo,51,tour group,18,couple,True,0.00534535,0.9287796,2.591655e-05,7.711143e-06,0.00013983031,0.0006954647,8.552779e-06,6.78978e-06,1.2564999e-05,4.8299597e-05,5.9590584e-05,9.970798e-06,7.6054006e-05,4.7158896e-06,1.6769358e-05,9.722099e-06,0.00022816888,4.7745856e-05,0.02066635,1.3913314e-06,2.9089697e-05,0.00031112068,1.6876353e-05,0.005282178,6.140145e-05,3.1017666e-05,3.2393433e-05,4.0513905e-06,7.4698306e-05,0.00014254714,2.7883132e-05,0.0002155514,9.924327e-05,6.66265e-05,7.245202e-05,1.0037382e-05,2.6234404e-05,1.3465617e-05,0.00028637462,6.556815e-05,1.0013813e-05,0.0013257042,0.008887977,0.0005559162,4.1060935e-05,8.59967e-06,0.00013897997,4.2753374e-05,7.902066e-06,2.3139968e-05,0.0016822105,0.022181993,0.00024087809,0.00032753265,6.57933e-06,0.00011511125,0.0013442867
<DATA_ROOT>/tourism_pic/test/Group photo/0d00ee3f38952bc66cfeec1075a15ff7.jpg,1,Group photo,1,Group photo,20,dining,51,tour group,True,2.0039814e-05,0.8761167,5.0328366e-05,7.081529e-05,0.0056073866,3.3626127e-06,5.143362e-06,5.803727e-06,0.00015152307,6.350457e-05,6.18834e-07,7.241074e-05,0.002125026,0.00042348474,0.0028076412,4.3689026e-05,0.00069343974,0.00058618566,0.0010511057,3.0638155e-05,0.023255495,0.0005443961,0.0012964653,0.00083071634,9.808022e-06,0.000113031885,7.167911e-06,2.0925663e-06,4.2471768e-07,0.00042277615,2.0185134e-06,0.006376972,1.7435616e-05,3.332786e-05,0.011557408,0.016309626,3.5729463e-05,0.0047068307,4.5696674e-05,3.1955162e-05,4.7673348e-05,0.00017010546,0.016954185,8.9337846e-05,0.0015956531,1.8735842e-05,0.00013912709,7.936565e-05,0.00012908057,0.0003883432,0.0020381329,0.021480514,0.00020499722,0.00012671,2.553421e-05,0.00022540877,0.00075879326
<DATA_ROOT>/tourism_pic/test/Group photo/b65bb1a539e3aefbace59ed1b820fb0e.jpg,1,Group photo,1,Group photo,51,tour group,46,solo traveler,True,0.0005973191,0.7431656,0.00019306822,3.574708e-05,0.00014530588,0.008663803,0.0013038588,7.102678e-05,0.0001567892,6.2766325e-05,0.008179976,0.000144862,4.6819394e-05,0.00031019078,0.00021971,0.00064099365,0.001065202,2.2961935e-05,0.005318732,0.00023509658,6.113998e-05,7.350196e-05,1.3189011e-05,0.010982676,0.0006983128,2.438023e-05,6.4355365e-05,2.1334872e-05,0.0131199965,0.0002252577,0.00043822662,2.5504443e-05,0.00036997595,0.003689065,0.0002285276,0.00026659452,0.00015491675,4.0829316e-05,0.0039832117,7.6315366e-05,6.0384704e-05,0.00045257402,0.009519719,0.0015895125,5.3934957e-05,9.194607e-05,0.016713046,7.396514e-05,0.014095608,7.91103e-05,0.0004456119,0.15009943,0.00018139019,0.0011656459,5.4827065e-05,3.8648053e-05,0.00014760734
<DATA_ROOT>/tourism_pic/test/Group photo/8ed3b0ad08b6405d7c167053e936e681.jpg,1,Group photo,1,Group photo,51,tour group,23,family with kids,True,0.002215919,0.8045664,0.00052926043,0.0008893502,0.001953875,0.0024094211,0.00017665525,3.036e-05,0.0008233103,0.00016474875,2.2761675e-05,2.3496485e-05,8.083117e-05,5.9346497e-05,0.00020494555,0.0010305138,5.471136e-05,7.35492e-05,0.006341734,0.0001422332,0.0011730761,0.0017511217,0.00021289352,0.043225534,7.845128e-06,8.999585e-05,3.1109204e-05,7.2627913e-06,1.7939892e-05,0.000117521864,3.0514773e-05,0.00034343204,0.0002652476,9.299157e-05,0.00042384825,0.000120414654,7.793903e-06,0.00017641079,0.00039037794,0.0020842736,4.162475e-05,0.0005063655,0.009347891,0.00061848725,0.0034329928,1.2025852e-05,0.00048105765,0.0011444428,0.0014563152,0.0031804603,0.00093330466,0.103606276,0.0001941248,0.002192753,3.6840785e-05,9.6255775e-05,0.00035571787
<DATA_ROOT>/tourism_pic/test/Group photo/4d94dda93c5de0ae5d4107a3495def32.jpg,1,Group photo,1,Group photo,51,tour group,14,church,True,7.7999226e-05,0.9579296,1.1655243e-05,0.00018390692,0.00012362385,6.2314957e-06,1.8094746e-06,0.0002534633,0.00013079889,9.261494e-06,4.3730633e-06,3.1840893e-05,3.4512504e-05,7.530414e-05,0.0030863727,4.8118087e-05,4.8703627e-05,0.0003799141,2.9920795e-05,8.9096975e-06,0.0006444757,6.963418e-05,0.0002012677,0.0028503097,2.0421225e-05,0.00011437634,8.397912e-06,7.36621e-06,2.3808869e-07,7.499138e-05,4.5555462e-05,0.0029220073,1.7902274e-05,5.07799e-05,0.00054407417,1.4532322e-05,1.2749658e-05,7.7027165e-05,0.00020895105,9.176511e-06,6.509122e-05,5.5739172e-05,0.001411124,0.00017150088,7.736832e-05,2.0916566e-07,3.9592713e-05,1.4831007e-05,1.0776511e-05,0.002281529,0.00061027164,0.024167355,8.692037e-05,0.00041303044,5.9761346e-06,5.357466e-05,0.00016439027
<DATA_ROOT>/tourism_pic/test/Group photo/be7e048c6dfe0dc0c8efae040703768a.jpg,1,Group photo,1,Group photo,51,tour group,23,family with kids,True,6.753381e-05,0.95220166,0.00014911899,3.9364033e-07,2.6977856e-05,4.638588e-05,0.0027757804,2.037566e-06,0.00011005374,1.5865893e-05,8.265252e-05,1.8969088e-06,3.5031702e-05,1.0085772e-05,5.454741e-05,0.0003580701,7.6077595e-05,1.5786954e-05,0.0006350247,0.00010453459,5.8979476e-05,0.00012920369,5.9060158e-06,0.009101277,3.6736499e-06,1.3490072e-06,5.7746583e-06,8.368839e-05,4.553749e-05,9.487515e-05,7.598e-05,3.5304576e-05,4.6384954e-05,4.63084e-05,9.972098e-05,9.677652e-06,0.00034559096,1.9345589e-05,0.00075783057,3.3014483e-05,1.894449e-05,9.7980585e-05,0.0059743896,2.99203e-06,0.00014310906,5.7909907e-05,6.549595e-06,0.00023706067,2.1335054e-05,2.1601008e-06,0.00022063426,0.025207536,7.2349365e-05,4.55885e-05,8.971824e-06,7.8461494e-07,0.00011274829
<DATA_ROOT>/tourism_pic/test/Group photo/411c23a59da4d275ee61ac172ceaf6d9.jpg,1,Group photo,1,Group photo,51,tour group,52,train,True,0.00022544771,0.7968945,0.0003627979,6.5532426e-05,0.00031370902,0.00033111597,1.6125648e-05,3.2749827e-05,0.005148342,0.002301054,2.2271866e-05,6.4226435e-05,0.0007714832,2.0114298e-05,0.00052304316,0.0020899768,0.0002353122,0.00015203477,0.00090090465,3.2238872e-06,0.00027223767,0.013329226,4.6154146e-05,0.0009332187,9.957262e-06,3.4691504e-05,3.216494e-05,0.00044786916,5.816647e-05,0.000294731,4.3939068e-05,0.00033185698,8.696494e-05,0.00028004227,0.0006304185,0.0006374106,6.579525e-05,0.00078843726,0.00012201469,0.0030930007,7.1599694e-05,0.00030791256,0.0044230805,0.003768878,0.0009209559,2.1284293e-05,0.00044411942,9.841166e-05,6.257848e-05,0.00017181542,0.002151891,0.13658373,0.0180166,0.0004146642,1.7722971e-06,6.02677e-05,0.00046824064
